emp_id,first_name,last_name,emp_status,manager_id,manager_name,termination_year,term_reason,position_id,absences_2023,department,salary_usd,current_performance,recruitment_source,demographic_id,gender,ethnicity,marital_status,age,survey_id,engagement_score,satisfaction_score,__join_method,__refresh_ts,dept_salary_median,pay_gap_pct_vs_dept_median,engagement_minus_satisfaction,problem_low_engagement,problem_low_satisfaction,problem_high_absence,problem_low_perf,problem_low_pay_vs_dept,problem_terminated
3968,Dakota,Fyola,Active,3996,Martha Blackwell,,NA - Still Employed,7261,15,HR,115768,,Indeed,23010000,Male,"Middle-Eastern, Arabic",Widowed,43,5585518360,4.35,3.74,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,0.18284502797006308,0.6099999999999994,True,True,True,False,False,False
5184,Zuraara,el-Yasin,Active,3996,Martha Blackwell,,NA - Still Employed,9487,13,HR,100072,,Job Fair,65010000,Female,"Middle-Eastern, Arabic",Single,43,5588649520,3.15,3.74,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,0.022473115532963803,-0.5900000000000003,True,True,True,False,False,False
124,Ariana,Breazell,Active,4028,Jacob Brunnemer,,NA - Still Employed,227,14,Products,218187,,LinkedIN,6210000,Male,Black (not Hispanic),Separated,43,5532898160,4.78,3.75,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.253955482502773,1.0300000000000002,True,True,True,False,False,False
828,Rebekah,Cook,Active,4028,Jacob Brunnemer,,NA - Still Employed,1515,16,Products,127095,,Company,21310000,Female,Hispanic,Single,43,5547301536,4.34,3.75,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.269564767613607,0.5899999999999999,True,True,True,False,True,False
3152,Sarah,Nguyen,Active,4028,Jacob Brunnemer,,NA - Still Employed,5768,14,Products,171587,,LinkedIN,46310000,Female,White (not Hispanic),Married,43,5547447256,3.66,3.75,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.013862148633038121,-0.08999999999999986,True,True,True,False,False,False
4376,Zoe,Torres,Active,4028,Jacob Brunnemer,,NA - Still Employed,8008,16,Products,145927,,Job Fair,48310000,Female,Hispanic,Separated,43,5551495216,4.64,3.76,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.16133426054172725,0.8799999999999999,True,True,True,False,True,False
4604,Molly,Graves,Active,4028,Jacob Brunnemer,,NA - Still Employed,8425,15,Products,176900,,Job Fair,410000,Female,Asian or Pacific Islander,Divorced,43,5553306240,3.86,3.76,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.016672509612124208,0.10000000000000009,True,True,True,False,False,False
176,Candice,Whitfield,Terminated,4052,Trevor Zimblis,2019.0,Changed Country,322,0,Products,129239,,Job Fair,8510000,Female,White (not Hispanic),Divorced,43,5514554020,3.4,3.76,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.2572428577175731,-0.3599999999999999,True,True,False,False,True,True
884,Kiely,Entz,Active,4052,Trevor Zimblis,,NA - Still Employed,1618,15,Products,196010,,Company,8610000,Female,"Middle-Eastern, Arabic",Widowed,43,5544657600,4.02,3.76,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.1265007270156725,0.2599999999999998,True,True,True,False,False,False
5604,Azhudrea,Washington,Terminated,4052,Trevor Zimblis,2019.0,Changed Country,10255,0,Products,200053,,Company,25710000,Male,"Middle-Eastern, Arabic",Separated,43,5545021920,4.69,3.76,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.149736492738464,0.9300000000000006,True,True,False,False,False,True
3048,Abdul Wahaab,al-Amara,Terminated,4064,Tony Hata,2021.0,Better Pay,5578,0,Products,142620,,Indeed,88320000,Male,Black (not Hispanic),Separated,43,5550939780,4.47,3.76,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.18034011689722354,0.71,True,True,False,False,True,True
6064,Jesus,Smith,Active,4064,Tony Hata,,NA - Still Employed,11097,15,Products,138177,,Indeed,84420000,Male,"Middle-Eastern, Arabic",Widowed,43,5587126300,4.52,3.76,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.20587474640658854,0.7599999999999998,True,True,True,False,True,False
6732,Maiya,Wilson,Active,4064,Tony Hata,,NA - Still Employed,12320,16,Products,120320,,Indeed,29820000,Female,Black (not Hispanic),Widowed,43,5555540108,3.73,3.77,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.3085017729986954,-0.040000000000000036,True,True,True,False,True,False
7340,Erik,Munsinger,Terminated,4064,Tony Hata,2021.0,No Growth Opportunity,13432,0,Products,213180,,Company,61030000,Male,Hispanic,Divorced,43,5555566848,3.11,3.77,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.2251794550543394,-0.6600000000000001,True,True,False,False,False,True
7736,Tuan,Huynh,Active,4064,Tony Hata,,NA - Still Employed,14157,14,Products,158593,,LinkedIN,27030000,Male,"Middle-Eastern, Arabic",Separated,43,5511917840,3.38,3.77,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.08854073873987782,-0.3900000000000001,True,True,True,False,False,False
228,Evangeline,Fortune,Terminated,4100,Keelan Crosson,2021.0,Changed Country,417,0,Sales,143255,,Company,86130000,Female,"Middle-Eastern, Arabic",Divorced,43,5524141904,3.11,3.77,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.043289233789911646,-0.6600000000000001,True,True,False,False,False,True
2924,Meghan,Bickel,Terminated,4100,Keelan Crosson,2021.0,Changed Country,5351,0,Sales,155970,,Indeed,46230000,Female,"Middle-Eastern, Arabic",Divorced,43,5533333080,4.81,3.77,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.041626318144479986,1.0399999999999996,True,True,False,False,False,True
3964,Jeremiah,Giron Lovato,Terminated,4100,Keelan Crosson,2023.0,Changed Country,7254,15,Sales,148238,,Indeed,67230000,Male,Black (not Hispanic),Single,43,5563268800,4.91,3.77,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.010010885753020296,1.1400000000000001,True,True,True,False,False,True
4692,Michael,Lapczynski,Active,4100,Keelan Crosson,,NA - Still Employed,8586,16,Sales,138995,,Indeed,8230000,Female,Hispanic,Married,43,5565439140,4.55,3.77,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.07173911591657373,0.7799999999999998,True,True,True,False,False,False
4808,Laura,Lee,Active,4100,Keelan Crosson,,NA - Still Employed,8799,16,Sales,148680,,Job Fair,65330000,Female,White (not Hispanic),Married,43,5558729448,2.84,3.78,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.007059043522976953,-0.94,True,True,True,False,False,False
5472,Muzaina,el-Kamara,Active,4100,Keelan Crosson,,NA - Still Employed,10014,16,Sales,167733,,LinkedIN,69430000,Male,Hispanic,Married,43,5512794316,4.53,3.78,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.12018405604493211,0.7500000000000004,True,True,True,False,False,False
748,Krysta,Weaver,Active,4108,Sydney Halaseh,,NA - Still Employed,1369,14,Finance,141704,,LinkedIN,84730000,Female,American Indian or Native Alaskan,Divorced,43,5557635240,3.41,3.78,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.03071924484421492,-0.36999999999999966,True,True,True,False,False,False
3300,Deon,Davis,Active,4108,Sydney Halaseh,,NA - Still Employed,6039,16,Finance,140262,,Company,44930000,Female,Asian or Pacific Islander,Widowed,43,5590078424,4.12,3.78,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.040582783268921646,0.3400000000000003,True,True,True,False,False,False
3900,Stephanie,Sago,Terminated,4108,Sydney Halaseh,2018.0,Better Role,7137,0,Finance,168593,,Indeed,46640000,Male,Asian or Pacific Islander,Widowed,43,5555316576,3.97,3.79,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.15320633400595096,0.18000000000000016,True,True,False,False,False,True
4432,Jessica,Montes,Active,4108,Sydney Halaseh,,NA - Still Employed,8111,15,Finance,129701,,Company,27740000,Male,White (not Hispanic),Widowed,43,5551469440,3.65,3.79,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.11282191593419748,-0.14000000000000012,True,True,True,False,False,False
692,Codel,Adams,Active,4116,Sade Ailes,,NA - Still Employed,1266,15,Products,176967,,Indeed,2250000,Male,Black (not Hispanic),Married,43,5555190088,2.92,3.79,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.017057569296375266,-0.8700000000000001,True,True,True,False,False,False
1108,Toby,Tohtsonie,Terminated,4116,Sade Ailes,2020.0,No Growth Opportunity,2028,0,Products,183786,,Company,8550000,Male,Black (not Hispanic),Widowed,43,5555642028,3.34,3.79,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.05624744969798677,-0.4500000000000002,True,True,False,False,False,True
1692,Brandi,Tryels,Terminated,4116,Sade Ailes,2020.0,No Growth Opportunity,3096,0,Products,197352,,Job Fair,21650000,Female,White (not Hispanic),Married,43,5512485360,3.52,3.79,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.13421341501962655,-0.27,True,True,False,False,False,True
2240,Zakhaddin,Corlew,Active,4116,Sade Ailes,,NA - Still Employed,4099,14,Products,143890,,LinkedIN,8650000,Male,Hispanic,Married,43,5573187652,4.43,3.79,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.17304122437485273,0.6399999999999997,True,True,True,False,True,False
2368,Mariano,Chavez,Active,4116,Sade Ailes,,NA - Still Employed,4333,15,Products,213176,,Company,82750000,Male,Hispanic,Widowed,43,5574303892,3.07,3.79,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.22515646641647366,-0.7200000000000002,True,True,True,False,False,False
3800,Brian,Asad,Active,4116,Sade Ailes,,NA - Still Employed,6954,14,Products,143160,,Job Fair,46950000,Female,Black (not Hispanic),Married,43,5575803208,4.47,3.79,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.17723665078534934,0.6799999999999997,True,True,True,False,True,False
4768,Cassandra,Valdez,Active,4116,Sade Ailes,,NA - Still Employed,8725,14,Products,187545,,Indeed,8950000,Male,American Indian or Native Alaskan,Married,43,5108052408,2.95,3.79,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.0778510221323111,-0.8399999999999999,True,True,True,False,False,False
232,Nestor,Castaneda,Active,4128,Sulama el-Maroun,,NA - Still Employed,425,14,HR,93153,,LinkedIN,29950000,Male,Hispanic,Divorced,43,5555538016,4.74,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,-0.04822089963983754,0.9400000000000004,True,True,True,False,False,False
2084,Heather,Scheer,Active,4128,Sulama el-Maroun,,NA - Still Employed,3814,16,HR,114973,,LinkedIN,86060000,Male,White (not Hispanic),Separated,43,5555562008,3.96,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,0.17472221512682315,0.16000000000000014,True,True,True,False,False,False
4140,Lexus,Samuels,Active,4128,Sulama el-Maroun,,NA - Still Employed,7576,14,HR,117460,,Company,8360000,Male,White (not Hispanic),Divorced,43,5553484500,3.53,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,0.2001328258703926,-0.27,True,True,True,False,False,False
4496,Mairon,Mangisel,Active,4128,Sulama el-Maroun,,NA - Still Employed,8228,16,HR,104648,,Indeed,29460000,Female,Black (not Hispanic),Divorced,43,5556523040,3.36,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,0.06922782191115993,-0.43999999999999995,True,True,True,False,False,False
6276,D'Andre,Jackson,Active,4128,Sulama el-Maroun,,NA - Still Employed,11485,15,HR,89716,,Job Fair,2660000,Female,White (not Hispanic),Separated,43,5510612056,3.95,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,-0.08333801629671256,0.15000000000000036,True,True,True,False,False,False
7768,Mariah,Vigil,Active,4128,Sulama el-Maroun,,NA - Still Employed,14215,15,HR,114030,,Company,25860000,Female,Black (not Hispanic),Married,43,5522467648,3.66,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,97872.5,0.16508723083603669,-0.13999999999999968,True,True,True,False,False,False
540,Naytasha,Jackson,Active,4152,Zuhair el-Akhter,,NA - Still Employed,988,13,Products,131579,,LinkedIN,470000,Male,Asian or Pacific Islander,Separated,43,5526370812,3.21,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.2437945045661182,-0.5899999999999999,True,True,True,False,True,False
668,Jared,Kinterknecht,Active,4152,Zuhair el-Akhter,,NA - Still Employed,1222,16,Products,162928,,Company,69470000,Female,Asian or Pacific Islander,Divorced,43,5532712036,2.99,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.06362680245288765,-0.8099999999999996,True,True,True,False,False,False
1800,Zaki,al-Karimi,Active,4152,Zuhair el-Akhter,,NA - Still Employed,3294,14,Products,178845,,Indeed,27670000,Male,Hispanic,Widowed,43,5552889088,4.56,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.027850734774337783,0.7599999999999998,True,True,True,False,False,False
3792,Abdul Quddoos,al-Salameh,Active,4152,Zuhair el-Akhter,,NA - Still Employed,6939,14,Products,126578,,Company,46770000,Male,Black (not Hispanic),Widowed,43,5554634536,4.99,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.2725360490577532,1.1900000000000004,True,True,True,False,True,False
2124,Alexandros,Culver,Active,4188,Kasey Davis,,NA - Still Employed,3887,17,Sales,150761,,Indeed,2970000,Male,"Middle-Eastern, Arabic",Married,43,5569984328,4.67,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.006838657112136613,0.8700000000000001,True,True,True,False,False,False
2224,Nicolas,Norris,Active,4188,Kasey Davis,,NA - Still Employed,4070,15,Sales,144527,,LinkedIN,84300000,Female,Black (not Hispanic),Widowed,44,5579135584,2.97,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.034794339408429444,-0.8299999999999996,True,True,True,False,False,False
2948,Kevin,Scott,Active,4188,Kasey Davis,,NA - Still Employed,5395,15,Sales,153259,,LinkedIN,86300000,Female,Asian or Pacific Islander,Married,44,5587027520,4.07,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.02352124057514175,0.27000000000000046,True,True,True,False,False,False
5320,Mario,Benavidez,Terminated,4188,Kasey Davis,2023.0,Better Pay,9736,16,Sales,158875,,Job Fair,6500000,Female,Asian or Pacific Islander,Separated,44,5103490240,2.94,3.8,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.06102700067451598,-0.8599999999999999,True,True,True,False,False,True
7372,Summer,Jenkins,Active,4188,Kasey Davis,,NA - Still Employed,13491,15,Sales,153898,,Job Fair,2800000,Male,American Indian or Native Alaskan,Married,44,5555549200,3.35,3.81,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.02778872289414106,-0.45999999999999996,True,True,True,False,False,False
868,Megan,Yanito,Active,4200,Almaasa el-Halim,,NA - Still Employed,1588,15,Products,134111,,Company,29800000,Female,American Indian or Native Alaskan,Married,44,5553464768,4.74,3.81,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.22924269679710804,0.9300000000000002,True,True,True,False,True,False
1456,Nicole,Gonzales,Active,4200,Almaasa el-Halim,,NA - Still Employed,2664,15,Products,199502,,Company,6010000,Male,American Indian or Native Alaskan,Married,44,5516470000,3.62,3.81,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.14656980787245905,-0.18999999999999995,True,True,True,False,False,False
3912,Wajeeh,el-Mohammed,Active,4200,Almaasa el-Halim,,NA - Still Employed,7159,15,Products,207529,,Indeed,110000,Male,White (not Hispanic),Separated,44,5529987584,3.37,3.81,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.19270225690952247,-0.43999999999999995,True,True,True,False,False,False
6348,Dakari,Scarbrough-Tafoya,Terminated,4200,Almaasa el-Halim,2022.0,Better Role,11617,0,Products,136722,,Company,42110000,Male,White (not Hispanic),Single,44,5110080908,4.64,3.81,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.21423686343024959,0.8299999999999996,True,True,False,False,True,True
7872,Yaasmeen,al-Iqbal,Terminated,4200,Almaasa el-Halim,2022.0,Better Pay,14406,0,Products,183225,,Indeed,86110000,Male,Hispanic,Widowed,44,5551340496,4.85,3.82,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.053023293237317456,1.0299999999999998,True,True,False,False,False,True
408,Kanaan,el-Sabir,Active,4208,Lynnji Vang,,NA - Still Employed,747,15,Sales,161622,,Job Fair,23210000,Male,Asian or Pacific Islander,Married,44,5553525520,4.32,3.82,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.07937249978295277,0.5000000000000004,True,True,True,False,False,False
772,Alexis,Griego,Terminated,4208,Lynnji Vang,2018.0,Better Pay,1413,0,Sales,143027,,Company,40310000,Female,Asian or Pacific Islander,Widowed,44,5553773808,4.42,3.82,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.044811903537535815,0.6000000000000001,True,True,False,False,False,True
1040,Leila,Hans,Active,4208,Lynnji Vang,,NA - Still Employed,1903,15,Sales,164754,,LinkedIN,29410000,Female,American Indian or Native Alaskan,Separated,44,5559952976,4.76,3.82,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.10028917368452687,0.94,True,True,True,False,False,False
4268,Katherine,Thrall,Active,4208,Lynnji Vang,,NA - Still Employed,7810,15,Sales,120586,,LinkedIN,21610000,Female,American Indian or Native Alaskan,Divorced,44,5515817200,4.96,3.82,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.19468134128505313,1.1400000000000001,True,True,True,False,True,False
7260,Laniece,Wolday,Terminated,4208,Lynnji Vang,2020.0,No Growth Opportunity,13286,0,Sales,155575,,LinkedIN,2710000,Male,Hispanic,Single,44,5522110836,4.02,3.82,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.038988359590481976,0.19999999999999973,True,True,False,False,False,True
7540,Douglas,Crowley,Active,4208,Lynnji Vang,,NA - Still Employed,13798,15,Sales,177889,,LinkedIN,40220000,Female,White (not Hispanic),Separated,44,5539535888,4.6,3.82,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.18800964357506827,0.7799999999999998,True,True,True,False,False,False
5312,Steven,Oh,Terminated,4212,Marlana Kemp,2019.0,No Growth Opportunity,9721,0,Products,173988,,Indeed,6620000,Male,White (not Hispanic),Divorced,44,5541255372,4.72,3.82,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-6.321875413077087e-05,0.8999999999999999,True,True,False,False,False,True
208,Herminia,Cardona,Active,4216,Erika Arfsten,,NA - Still Employed,381,16,Products,207838,,LinkedIN,42720000,Male,Black (not Hispanic),Single,44,5555521384,4.5,3.83,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.1944781291846505,0.6699999999999999,True,True,True,False,False,False
1528,Cecilia,Lopez,Terminated,4216,Erika Arfsten,2020.0,No Growth Opportunity,2796,0,Products,196203,,Job Fair,69820000,Male,Hispanic,Divorced,44,5512600448,3.46,3.83,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.1276099287926942,-0.3700000000000001,True,True,False,False,False,True
2544,Salwa,al-Niazi,Terminated,4216,Erika Arfsten,2022.0,Changed Country,4656,0,Products,139921,,Job Fair,130000,Female,American Indian or Native Alaskan,Widowed,44,5519881472,3.66,3.83,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.19585170029712815,-0.16999999999999993,True,True,False,False,True,True
3768,Sumbula,al-Greiss,Active,4216,Erika Arfsten,,NA - Still Employed,6895,16,Products,196950,,LinkedIN,82130000,Male,Asian or Pacific Islander,Widowed,44,5531246184,2.91,3.83,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.1319030569141202,-0.9199999999999999,True,True,True,False,False,False
5032,Juana,Quiroz,Active,4216,Erika Arfsten,,NA - Still Employed,9209,15,Products,134733,,Company,46130000,Male,White (not Hispanic),Divorced,44,5546339688,4.22,3.83,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.22566796360898625,0.3899999999999997,True,True,True,False,True,False
5832,Awaatif,al-Sinai,Active,4216,Erika Arfsten,,NA - Still Employed,10673,15,Products,131792,,Job Fair,86230000,Male,American Indian or Native Alaskan,Widowed,44,5555927736,4.45,3.84,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.2425703595997678,0.6100000000000003,True,True,True,False,True,False
7104,Bassil,el-Othman,Active,4216,Erika Arfsten,,NA - Still Employed,13000,16,Products,151600,,Job Fair,2430000,Female,Black (not Hispanic),Married,44,5552010064,4.53,3.84,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,-0.12873062488864878,0.6900000000000004,True,True,True,False,False,False
7416,Suwailim,al-Zaman,Active,4216,Erika Arfsten,,NA - Still Employed,13571,14,Products,198908,,Job Fair,65730000,Female,Black (not Hispanic),Single,44,5517678304,4.68,3.84,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.14315599514939742,0.8399999999999999,True,True,True,False,False,False
7444,Dakota,Nightwalker,Active,4216,Erika Arfsten,,NA - Still Employed,13623,16,Products,210722,,Company,65830000,Male,Hispanic,Separated,44,5537454196,4.44,3.84,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.21105293708584533,0.6000000000000005,True,True,True,False,False,False
992,Yoona,Lam,Active,4260,Tamyra Williams,,NA - Still Employed,1815,15,Sales,152857,,Job Fair,61040000,Male,Asian or Pacific Islander,Single,44,5548725880,4.25,3.84,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.02083653338854124,0.41000000000000014,True,True,True,False,False,False
1812,Cameron,Mckinley,Active,4260,Tamyra Williams,,NA - Still Employed,3316,16,Sales,178778,,Indeed,86140000,Male,Hispanic,Single,44,5599019116,4.89,3.84,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.19394671991558532,1.0499999999999998,True,True,True,False,False,False
1912,David,Sierra,Terminated,4260,Tamyra Williams,2022.0,No Growth Opportunity,3499,0,Sales,138088,,LinkedIN,67140000,Female,"Middle-Eastern, Arabic",Married,44,5106596144,3.91,3.84,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.07779640302664004,0.07000000000000028,True,True,False,False,False,True
2596,Chris,Vincent,Active,4260,Tamyra Williams,,NA - Still Employed,4751,16,Sales,132247,,Job Fair,65540000,Female,White (not Hispanic),Single,44,5555211480,4.62,3.85,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.11680479774538023,0.77,True,True,True,False,False,False
2812,Julia,Judkins,Active,4260,Tamyra Williams,,NA - Still Employed,5146,16,Sales,161022,,Company,27540000,Male,Black (not Hispanic),Widowed,44,5554898184,2.86,3.85,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.07536547413131023,-0.9900000000000002,True,True,True,False,False,False
4712,Percival,Lim,Active,4260,Tamyra Williams,,NA - Still Employed,8623,15,Sales,166820,,Job Fair,25640000,Female,White (not Hispanic),Married,44,5512832208,3.04,3.85,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,0.11408669867834938,-0.81,True,True,True,False,False,False
5704,Dalton,Gallegos,Active,4260,Tamyra Williams,,NA - Still Employed,10438,14,Sales,122615,,Job Fair,8640000,Male,"Middle-Eastern, Arabic",Single,44,5518042440,4.17,3.85,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.18113091620641525,0.31999999999999984,True,True,True,False,True,False
7976,Dong,Bernabe,Active,4260,Tamyra Williams,,NA - Still Employed,14596,16,Sales,136441,,Company,80740000,Male,American Indian or Native Alaskan,Widowed,44,5552029656,3.34,3.85,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,149737.0,-0.08879568844039883,-0.5100000000000002,True,True,True,False,False,False
4652,Kayla,Loidolt,Active,4268,Katherine Thrall,,NA - Still Employed,8513,15,Products,200015,,LinkedIN,84840000,Male,"Middle-Eastern, Arabic",Widowed,44,5561389408,4.3,3.85,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.14951810067873952,0.44999999999999973,True,True,True,False,False,False
7100,Danielle,O'Grady,Active,4268,Katherine Thrall,,NA - Still Employed,12993,16,Products,197875,,LinkedIN,27840000,Male,"Middle-Eastern, Arabic",Single,44,5575520544,3.43,3.85,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.13721917942057138,-0.41999999999999993,True,True,True,False,False,False
7200,Mu'mina,el-Quadri,Terminated,4268,Katherine Thrall,2018.0,Changed Country,13176,0,Products,189755,,Indeed,40940000,Female,Asian or Pacific Islander,Single,44,5555937960,4.67,3.86,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,173999.0,0.09055224455312962,0.81,True,True,False,False,False,True
1048,Yessica,Montalvo,Active,4272,Aanisa el-Elamin,,NA - Still Employed,1918,14,Finance,174129,,Company,23050000,Female,Hispanic,Single,44,5551616800,4.0,3.86,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.19107356612743254,0.14000000000000012,True,True,True,False,False,False
1056,Afaaf,al-Sala,Active,4272,Aanisa el-Elamin,,NA - Still Employed,1932,14,Finance,172300,,LinkedIN,65650000,Male,Hispanic,Single,44,5525653888,3.05,3.86,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.1785628783474127,-0.81,True,True,True,False,False,False
3476,Alexis,Harper,Active,4272,Aanisa el-Elamin,,NA - Still Employed,6361,14,Finance,147122,,Company,61950000,Female,Black (not Hispanic),Single,44,5528407400,3.71,3.86,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.00634084613016861,-0.1499999999999999,True,True,True,False,False,False
7592,Kirkpatrick,Meadows,Terminated,4272,Aanisa el-Elamin,2023.0,Better Role,13893,16,Finance,164430,,LinkedIN,84950000,Female,White (not Hispanic),Separated,44,5541810660,3.87,3.86,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,0.12473066794350011,0.010000000000000231,True,True,True,False,False,True
7960,Daniel,Comeaux,Active,4272,Aanisa el-Elamin,,NA - Still Employed,14567,15,Finance,122745,,Indeed,6260000,Male,White (not Hispanic),Married,44,5596345168,4.57,3.86,new_index_crosswalk_v1,2025-08-08T21:21:54.938407+00:00,146195.0,-0.16040220253770648,0.7100000000000004,True,True,True,False,True,False
